Category,Sub-Category,Product Name,Product ID
,,Xerox 205,OFF-PA-10000061
,,Xerox 206,OFF-PA-10000809
,,Xerox 207,OFF-PA-10001826
,,Xerox 208,OFF-PA-10000556
,,Xerox 209,OFF-PA-10003797
,,Xerox 21,OFF-PA-10001937
,,Xerox 210,OFF-PA-10000788
,,Xerox 211,OFF-PA-10003309
,,Xerox 212,OFF-PA-10004621
,,Xerox 213,OFF-PA-10000289
,,Xerox 214,OFF-PA-10001972
,,Xerox 215,OFF-PA-10001246
,,Xerox 216,OFF-PA-10004100
,,Xerox 217,OFF-PA-10004888
,,Xerox 218,OFF-PA-10003953
,,Xerox 219,OFF-PA-10004255
,,Xerox 22,OFF-PA-10000477
,,Xerox 220,OFF-PA-10001800
,,Xerox 221,OFF-PA-10004609
,,Xerox 222,OFF-PA-10004451
,,Xerox 223,OFF-PA-10002105
,,Xerox 224,OFF-PA-10000029
,,Xerox 225,OFF-PA-10002005
,,Xerox 226,OFF-PA-10003441
,,Xerox 227,OFF-PA-10002787
,,Xerox 228,OFF-PA-10004782
,,Xerox 229,OFF-PA-10000295
,,Xerox 23,OFF-PA-10004983
,,Xerox 230,OFF-PA-10001534
,,Xerox 231,OFF-PA-10004355
,,Xerox 232,OFF-PA-10001569
,,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479
,,Xerox Blank Computer Paper,OFF-PA-10000210
,,"Xerox Color Copier Paper, 11"" x 17"", Ream",OFF-PA-10002222
,Storage,2300 Heavy-Duty Transfer File Systems by Perma,OFF-ST-10000798
,,"24 Capacity Maxi Data Binder Racks, Pearl",OFF-ST-10003805
,,Acco Perma 2700 Stacking Storage Drawers,OFF-ST-10000352
,,Acco Perma 3000 Stacking Storage Drawers,OFF-ST-10004950
,,Acco Perma 4000 Stacking Storage Drawers,OFF-ST-10001558
,,Adjustable Depth Letter/Legal Cart,OFF-ST-10003208
,,Adjustable Personal File Tote,OFF-ST-10001031
,,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",OFF-ST-10003282
,,Advantus Rolling Drawer Organizers,OFF-ST-10000532
,,Advantus Rolling Storage Box,OFF-ST-10004507
,,Akro Stacking Bins,OFF-ST-10000321
,,Akro-Mils 12-Gallon Tote,OFF-ST-10003327
,,"Belkin 19"" Center-Weighted Shelf, Gray",OFF-ST-10003994
,,"Belkin 19"" Vented Equipment Shelf, Black",OFF-ST-10004804
,,Belkin OmniView SE Rackmount Kit,OFF-ST-10003324
,,"Carina 42""Hx23 3/4""W Media Storage Unit",OFF-ST-10002344
,,Carina Double Wide Media Storage Towers in Natural & Black,OFF-ST-10000736
,,Carina Media Storage Towers in Natural & Black,OFF-ST-10001418
,,"Carina Mini System Audio Rack, Model AR050B",OFF-ST-10001128
,,"Companion Letter/Legal File, Black",OFF-ST-10000777
,,"Contico 72""H Heavy-Duty Storage System",OFF-ST-10000934
,,Crate-A-Files,OFF-ST-10000918
,,Decoflex Hanging Personal Folder File,OFF-ST-10001414
,,"Decoflex Hanging Personal Folder File, Blue",OFF-ST-10001321
,,Deluxe Rollaway Locking File with Drawer,OFF-ST-10000142
,,Desktop 3-Pocket Hot File,OFF-ST-10004946
,,"Dual Level, Single-Width Filing Carts",OFF-ST-10002615
,,Economy Rollaway Files,OFF-ST-10000585
,,"Eldon Base for stackable storage shelf, platinum",OFF-ST-10003479
,,Eldon File Chest Portable File,OFF-ST-10001034
,,Eldon Fold 'N Roll Cart System,OFF-ST-10000760
,,Eldon Gobal File Keepers,OFF-ST-10004963
,,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,OFF-ST-10001627
,,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,OFF-ST-10003058
,,Eldon Portable Mobile Manager,OFF-ST-10003442
,,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,OFF-ST-10000943
,,Eldon Shelf Savers Cubes and Bins,OFF-ST-10002486
,,Eldon Simplefile Box Office,OFF-ST-10000876
,,Fellowes Bankers Box Recycled Super Stor/Drawer,OFF-ST-10001469
,,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,OFF-ST-10000060
,,Fellowes Bankers Box Stor/Drawer Steel Plus,OFF-ST-10000563
,,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,OFF-ST-10003123
,,Fellowes Desktop Hanging File Manager,OFF-ST-10000885
,,Fellowes Econo/Stor Drawers,OFF-ST-10000676
,,Fellowes High-Stak Drawer Files,OFF-ST-10003816
,,"Fellowes Mobile File Cart, Black",OFF-ST-10004340
,,Fellowes Neat Ideas Storage Cubes,OFF-ST-10002583
,,Fellowes Officeware Wire Shelving,OFF-ST-10001809
,,Fellowes Recycled Storage Drawers,OFF-ST-10000129
,,Fellowes Staxonsteel Drawer Files,OFF-ST-10001932
,,Fellowes Stor/Drawer Steel Plus Storage Drawers,OFF-ST-10000025
,,"Fellowes Strictly Business Drawer File, Letter/Legal Size",OFF-ST-10000689
,,Fellowes Super Stor/Drawer,OFF-ST-10000107
,,Fellowes Super Stor/Drawer Files,OFF-ST-10000046
,,File Shuttle I and Handi-File,OFF-ST-10002205
,,"File Shuttle II and Handi-File, Black",OFF-ST-10000675
,,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",OFF-ST-10001522
,,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",OFF-ST-10001713
,,Hanging Personal Folder File,OFF-ST-10000649
,,Home/Office Personal File Carts,OFF-ST-10000604
,,"Hot File 7-Pocket, Floor Stand",OFF-ST-10001490
,,Iceberg Mobile Mega Data/Printer Cart ,OFF-ST-10001526
,,"Iris 3-Drawer Stacking Bin, Black",OFF-ST-10002182
,,Iris Project Case,OFF-ST-10002352
,,Letter Size Cart,OFF-ST-10003306
,,Letter Size File,OFF-ST-10000136
,,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",OFF-ST-10003996
,,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",OFF-ST-10001272
,,Mobile Personal File Cube,OFF-ST-10003638
,,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",OFF-ST-10000464
,,"Neat Ideas Personal Hanging Folder Files, Black",OFF-ST-10000344
,,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,OFF-ST-10001097
,,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",OFF-ST-10001505
,,Personal File Boxes with Fold-Down Carry Handle,OFF-ST-10001228
,,"Personal Filing Tote with Lid, Black/Gray",OFF-ST-10001328
,,"Personal Folder Holder, Ebony",OFF-ST-10004634
,,Pizazz Global Quick File,OFF-ST-10002406
,,Plastic Stacking Crates & Casters,OFF-ST-10004835
,,Portable Personal File Box,OFF-ST-10004258
,,Portfile Personal File Boxes,OFF-ST-10003572
,,Project Tote Personal File,OFF-ST-10003722
,,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",OFF-ST-10000036
,,Recycled Eldon Regeneration Jumbo File,OFF-ST-10002444
,,Recycled Steel Personal File for Hanging File Folders,OFF-ST-10003692
,,Recycled Steel Personal File for Standard File Folders,OFF-ST-10000877
,,Rogers Deluxe File Chest,OFF-ST-10002485
,,"Rogers Jumbo File, Granite",OFF-ST-10000419
,,Rogers Profile Extra Capacity Storage Tub,OFF-ST-10000636
,,SAFCO Boltless Steel Shelving,OFF-ST-10002743
,,Safco Commercial Shelving,OFF-ST-10004180
,,"SAFCO Commercial Wire Shelving, 72h",OFF-ST-10004337
,,"SAFCO Commercial Wire Shelving, Black",OFF-ST-10002574
,,Safco Industrial Shelving,OFF-ST-10002790
,,Safco Industrial Wire Shelving,OFF-ST-10003656
,,Safco Industrial Wire Shelving System,OFF-ST-10004123
,,"SAFCO Mobile Desk Side File, Wire Frame",OFF-ST-10001837
,,Safco Steel Mobile File Cart,OFF-ST-10002276
,,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",OFF-ST-10002289
,,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",OFF-ST-10002292
,,Sensible Storage WireTech Storage Systems,OFF-ST-10001370
,,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",OFF-ST-10000615
,,Smead Adjustable Mobile File Trolley with Lockable Top,OFF-ST-10002011
,,"Sortfiler Multipurpose Personal File Organizer, Black",OFF-ST-10002370
,,Space Solutions Commercial Steel Shelving,OFF-ST-10001511
,,Space Solutions HD Industrial Steel Shelving.,OFF-ST-10000991
,,Space Solutions Industrial Galvanized Steel Shelving.,OFF-ST-10003641
,,Standard Rollaway File with Lock,OFF-ST-10001496
,,Staple magnet,OFF-ST-10002562
,,Staple magnet,OFF-ST-10003221
,,Steel Personal Filing/Posting Tote,OFF-ST-10001476
,,Sterilite Officeware Hinged File Box,OFF-ST-10001325
,,Sterilite Show Offs Storage Containers,OFF-ST-10002957
,,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",OFF-ST-10004186
,,Super Decoflex Portable Personal File,OFF-ST-10001580
,,"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455
,,"Tenex Personal Project File with Scoop Front Design, Black",OFF-ST-10001590
,,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",OFF-ST-10001291
,,Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780
,,Tennsco 6- and 18-Compartment Lockers,OFF-ST-10000078
,,Tennsco Commercial Shelving,OFF-ST-10002301
,,Tennsco Double-Tier Lockers,OFF-ST-10003716
,,Tennsco Industrial Shelving,OFF-ST-10002554
,,"Tennsco Lockers, Gray",OFF-ST-10000642
,,"Tennsco Lockers, Sand",OFF-ST-10001172
,,Tennsco Regal Shelving Units,OFF-ST-10001963
,,Tennsco Single-Tier Lockers,OFF-ST-10004459
,,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",OFF-ST-10003470
,,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",OFF-ST-10002756
,,"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974
,,Woodgrain Magazine Files by Perma,OFF-ST-10000617
,,X-Rack File for Hanging Folders,OFF-ST-10002214
,Supplies,Acco Side-Punched Conventional Columnar Pads,OFF-SU-10000432
,,"Acme 10"" Easy Grip Assistive Scissors",OFF-SU-10002573
,,Acme Box Cutter Scissors,OFF-SU-10002537
,,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",OFF-SU-10004290
,,Acme Design Stainless Steel Bent Scissors,OFF-SU-10004737
,,Acme Elite Stainless Steel Scissors,OFF-SU-10001165
,,Acme Forged Steel Scissors with Black Enamel Handles,OFF-SU-10000381
,,Acme Galleria Hot Forged Steel Scissors with Colored Handles,OFF-SU-10004884
,,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",OFF-SU-10000898
,,Acme Kleen Earth Office Shears,OFF-SU-10002522
,,Acme Kleencut Forged Steel Scissors,OFF-SU-10004768
,,Acme Office Executive Series Stainless Steel Trimmers,OFF-SU-10001664
,,Acme Preferred Stainless Steel Scissors,OFF-SU-10002503
,,Acme Rosewood Handle Letter Opener,OFF-SU-10002189
,,Acme Serrated Blade Letter Opener,OFF-SU-10003936
,,Acme Softgrip Scissors,OFF-SU-10004664
,,Acme Stainless Steel Office Snips,OFF-SU-10004115
,,Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231
,,Acme Titanium Bonded Scissors,OFF-SU-10004661
,,Acme Value Line Scissors,OFF-SU-10001574
,,Compact Automatic Electric Letter Opener,OFF-SU-10000157
,,"Elite 5"" Scissors",OFF-SU-10004782
,,"Fiskars 8"" Scissors, 2/Pack",OFF-SU-10004261
,,Fiskars Home & Office Scissors,OFF-SU-10000952
,,Fiskars Softgrip Scissors,OFF-SU-10001218
,,Fiskars Spring-Action Scissors,OFF-SU-10002557
,,High Speed Automatic Electric Letter Opener,OFF-SU-10000151
,,Kleencut Forged Office Shears by Acme United Corporation,OFF-SU-10001212
,,Letter Slitter,OFF-SU-10003002
,,Martin Yale Chadless Opener Electric Letter Opener,OFF-SU-10002881
,,Martin-Yale Premier Letter Opener,OFF-SU-10004498
,,Premier Automatic Letter Opener,OFF-SU-10000646
,,Premier Electric Letter Opener,OFF-SU-10003505
,,Serrated Blade or Curved Handle Hand Letter Openers,OFF-SU-10002301
,,Staple remover,OFF-SU-10000946
,,Staple remover,OFF-SU-10001225
,,Staple remover,OFF-SU-10001935
,,Stiletto Hand Letter Openers,OFF-SU-10003567
Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,TEC-AC-10002018
,,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,TEC-AC-10003289
,,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,TEC-AC-10000927
,,Belkin F8E887 USB Wired Ergonomic Keyboard,TEC-AC-10003280
,,Belkin QODE FastFit Bluetooth Keyboard,TEC-AC-10002600
,,Belkin Standard 104 key USB Keyboard,TEC-AC-10002718
,,Case Logic 2.4GHz Wireless Keyboard,TEC-AC-10001314
,,Cherry 142-key Programmable Keyboard,TEC-AC-10004420
,,Dell Slim USB Multimedia Keyboard,TEC-AC-10001590
,,Enermax Acrylux Wireless Keyboard,TEC-AC-10003198
,,Enermax Aurora Lite Keyboard,TEC-AC-10001432
,,Enermax Briskie RF Wireless Keyboard and Mouse Combo,TEC-AC-10001284
,,First Data FD10 PIN Pad,TEC-AC-10001142
,,First Data TMFD35 PIN Pad,TEC-AC-10004595
,,HP Standard 104 key PS/2 Keyboard,TEC-AC-10002345
,,Hypercom P1300 Pinpad,TEC-AC-10004353
,,Imation Bio 2GB USB Flash Drive Imation Corp,TEC-AC-10000990
,,Imation Bio 8GB USB Flash Drive Imation Corp,TEC-AC-10002253
,,Imation 30456 USB Flash Drive 8GB,TEC-AC-10004877
,,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,TEC-AC-10001267
,,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,TEC-AC-10002167
,,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,TEC-AC-10003027
,,Imation Clip USB flash drive - 8 GB,TEC-AC-10002217
,,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,TEC-AC-10000358
,,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,TEC-AC-10004659
,,Imation Swivel Flash Drive USB flash drive - 8 GB,TEC-AC-10002558
,,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,TEC-AC-10001445
,,Kensington Expert Mouse Optical USB Trackball for PC or Mac,TEC-AC-10000474
,,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,TEC-AC-10000682
,,Kensington Orbit Wireless Mobile Trackball for PC and Mac,TEC-AC-10001990
,,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,TEC-AC-10004901
,,KeyTronic 6101 Series - Keyboard - Black,TEC-AC-10004114
,,KeyTronic E03601U1 - Keyboard - Beige,TEC-AC-10002305
,,KeyTronic KT400U2 - Keyboard - Black,TEC-AC-10001635
,,KeyTronic KT800P2 - Keyboard - Black,TEC-AC-10000387
,,Kingston Digital DataTraveler 16GB USB 2.0,TEC-AC-10003038
,,Kingston Digital DataTraveler 32GB USB 2.0,TEC-AC-10003441
,,Kingston Digital DataTraveler 64GB USB 2.0,TEC-AC-10004992
,,Kingston Digital DataTraveler 8GB USB 2.0,TEC-AC-10000199
,,Lenovo 17-Key USB Numeric Keypad,TEC-AC-10003657
,,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,TEC-AC-10003628
,,Logitech ClearChat Comfort/USB Headset H390,TEC-AC-10001013
,,Logitech Desktop MK120 Mouse and keyboard Combo,TEC-AC-10004510
,,Logitech diNovo Edge Keyboard,TEC-AC-10004145
,,Logitech G105 Gaming Keyboard,TEC-AC-10003023
,,Logitech G13 Programmable Gameboard with LCD Display,TEC-AC-10000580
,,Logitech G19 Programmable Gaming Keyboard,TEC-AC-10002049
,,Logitech G35 7.1-Channel Surround Sound Headset,TEC-AC-10003095
,,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,TEC-AC-10001539
,,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,TEC-AC-10000420
,,Logitech G600 MMO Gaming Mouse,TEC-AC-10000736
,,Logitech G602 Wireless Gaming Mouse,TEC-AC-10002567
,,Logitech G700s Rechargeable Gaming Mouse,TEC-AC-10004571
,,Logitech Illuminated Ultrathin Keyboard with Backlighting,TEC-AC-10004814
,,Logitech K350 2.4Ghz Wireless Keyboard,TEC-AC-10001552
,,Logitech Keyboard K120,TEC-AC-10004396
,,Logitech M510 Wireless Mouse,TEC-AC-10000303
,,Logitech Media Keyboard K200,TEC-AC-10002335
,,Logitech Trackman Marble Mouse,TEC-AC-10001109
,,Logitech Wireless Anywhere Mouse MX for PC and Mac,TEC-AC-10001874
,,Logitech Wireless Gaming Headset G930,TEC-AC-10002001
,,Logitech Wireless Headset H600 Over-The-Head Design,TEC-AC-10004001
,,Logitech Wireless Headset h800,TEC-AC-10001908
,,Logitech Wireless Marathon Mouse M705,TEC-AC-10002926
,,Logitech Wireless Performance Mouse MX for PC and Mac,TEC-AC-10001606
,,Logitech Wireless Touch Keyboard K400,TEC-AC-10001383
,,Logitech Gaming G510s - Keyboard,TEC-AC-10000844
,,Logitech Illuminated - Keyboard,TEC-AC-10003610
,,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,TEC-AC-10001998
,,Logitech MX Performance Wireless Mouse,TEC-AC-10001714
,,Logitech P710e Mobile Speakerphone,TEC-AC-10003832
,,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),TEC-AC-10002637
,,"Logitech Wireless Boombox Speaker - portable - wireless, wired",TEC-AC-10002647
,,Logitech Z-906 Speaker sys - home theater - 5.1-CH,TEC-AC-10003870
,,Maxell 4.7GB DVD+R 5/Pack,TEC-AC-10003433
,,Maxell 4.7GB DVD+RW 3/Pack,TEC-AC-10004761
,,Maxell 4.7GB DVD-R,TEC-AC-10002473
,,Maxell 4.7GB DVD-R 5/Pack,TEC-AC-10003709
,,"Maxell 74 Minute CD-R Spindle, 50/Pack",TEC-AC-10000023
,,"Maxell 74 Minute CDR, 10/Pack",TEC-AC-10002331
,,Maxell CD-R Discs,TEC-AC-10002370
,,Maxell DVD-RAM Discs,TEC-AC-10000710
,,"Maxell Pro 80 Minute CD-R, 10/Pack",TEC-AC-10004859
,,Maxell iVDR EX 500GB Cartridge,TEC-AC-10004666
,,Maxell LTO Ultrium - 800 GB,TEC-AC-10004568
,,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",TEC-AC-10001553
,,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",TEC-AC-10002550
,,Memorex Froggy Flash Drive 4 GB,TEC-AC-10004209
,,Memorex Froggy Flash Drive 8 GB,TEC-AC-10003116
,,Memorex Micro Travel Drive 16 GB,TEC-AC-10002006
,,Memorex Micro Travel Drive 32 GB,TEC-AC-10004864
,,Memorex Micro Travel Drive 4 GB,TEC-AC-10003237
,,Memorex Micro Travel Drive 8 GB,TEC-AC-10001266
,,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,TEC-AC-10001772
,,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,TEC-AC-10004518
,,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,TEC-AC-10003133
,,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,TEC-AC-10003399
,,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,TEC-AC-10003499
,,Micro Innovations USB RF Wireless Keyboard with Mouse,TEC-AC-10003063
,,Micro Innovations Wireless Classic Keyboard with Mouse,TEC-AC-10001090
,,Micropad Numeric Keypads,TEC-AC-10003447
,,Microsoft Arc Touch Mouse,TEC-AC-10001956
,,Microsoft Natural Ergonomic Keyboard 4000,TEC-AC-10000057
,,Microsoft Natural Keyboard Elite,TEC-AC-10002076
,,Microsoft Sculpt Comfort Mouse,TEC-AC-10004469
,,Microsoft Wireless Mobile Mouse 4000,TEC-AC-10001114
,,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,TEC-AC-10003911
,,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,TEC-AC-10000892
,,NETGEAR RangeMax WNR1000 Wireless Router,TEC-AC-10000926
,,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",TEC-AC-10000397
,,Plantronics Audio 478 Stereo USB Headset,TEC-AC-10002800
,,Plantronics Audio 995 Wireless Stereo Headset,TEC-AC-10004975
,,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,TEC-AC-10003033
,,Plantronics S12 Corded Telephone Headset System,TEC-AC-10003174
,,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,TEC-AC-10004171
,,Razer Kraken PRO Over Ear PC and Music Headset,TEC-AC-10002402
,,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,TEC-AC-10001838
,,Rosewill 107 Normal Keys USB Wired Standard Keyboard,TEC-AC-10002134
,,Sabrent 4-Port USB 2.0 Hub,TEC-AC-10000290
,,SanDisk Cruzer 16 GB USB Flash Drive,TEC-AC-10001542
,,SanDisk Cruzer 32 GB USB Flash Drive,TEC-AC-10002399
,,SanDisk Cruzer 4 GB USB Flash Drive,TEC-AC-10000487
,,SanDisk Cruzer 64 GB USB Flash Drive,TEC-AC-10001465
,,SanDisk Cruzer 8 GB USB Flash Drive,TEC-AC-10004127
,,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,TEC-AC-10004227
,,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,TEC-AC-10002323
,,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,TEC-AC-10001767
,,Sony 16GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10001101
,,Sony 32GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10004708
,,Sony 64GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10000158
,,Sony 8GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10002380
,,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,TEC-AC-10000109
,,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,TEC-AC-10004803
,,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,TEC-AC-10000991
,,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",TEC-AC-10003590
,,V7 USB Numeric Keypad,TEC-AC-10004855
,,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",TEC-AC-10002857
,,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",TEC-AC-10003614
,,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",TEC-AC-10000171
,,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",TEC-AC-10004633
,,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",TEC-AC-10000521
,,WD My Passport Ultra 1TB Portable External Hard Drive,TEC-AC-10002942
,,WD My Passport Ultra 2TB Portable External Hard Drive,TEC-AC-10002842
,,WD My Passport Ultra 500GB Portable External Hard Drive,TEC-AC-10000865
,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202
,,Canon Image Class D660 Copier,TEC-CO-10003236
,,Canon imageCLASS 2200 Advanced Copier,TEC-CO-10004722
,,Canon Imageclass D680 Copier / Fax,TEC-CO-10001046
,,Canon PC1060 Personal Laser Copier,TEC-CO-10003763
,,Canon PC1080F Personal Copier,TEC-CO-10002313
,,Canon PC-428 Personal Copier,TEC-CO-10001943
,,Canon PC940 Copier,TEC-CO-10001766
,,Hewlett Packard 310 Color Digital Copier,TEC-CO-10000971
,,Hewlett Packard 610 Color Digital Copier / Printer,TEC-CO-10002095
,,Hewlett Packard LaserJet 3310 Copier,TEC-CO-10001449
,,Sharp 1540cs Digital Laser Copier,TEC-CO-10001571
,,Sharp AL-1530CS Digital Copier,TEC-CO-10004115
,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",TEC-MA-10001047
,,"3D Systems Cube Printer, 2nd Generation, White",TEC-MA-10002073
,,Ativa MDM8000 8-Sheet Micro-Cut Shredder,TEC-MA-10002859
,,Ativa V4110MDD Micro-Cut Shredder,TEC-MA-10003979
,,Bady BDG101FRU Card Printer,TEC-MA-10000488
,,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",TEC-MA-10000904
,,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937
,,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,TEC-MA-10002927
,,Canon PC170 Desktop Personal Copier,TEC-MA-10001016
,,Cisco 8961 IP Phone Charcoal,TEC-MA-10003589
,,Cisco 9971 IP Video Phone Charcoal,TEC-MA-10000864
,,Cisco CP-7937G Unified IP Conference Station Phone,TEC-MA-10002178
,,Cisco Desktop Collaboration Experience DX650 IP Video Phone,TEC-MA-10001570
,,Cisco SPA525G2 5-Line IP Phone,TEC-MA-10004212
,,Cisco TelePresence System EX90 Videoconferencing Unit,TEC-MA-10002412
,,Cubify CubeX 3D Printer Double Head Print,TEC-MA-10000418
,,Cubify CubeX 3D Printer Triple Head Print,TEC-MA-10004125
,,DYMO CardScan Personal V9 Business Card Scanner,TEC-MA-10003183
,,Epson Perfection V600 Photo Scanner,TEC-MA-10004521
,,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,TEC-MA-10002210
,,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",TEC-MA-10000029
,,Fellowes Powershred HS-440 4-Sheet High Security Shredder,TEC-MA-10002428
,,Hewlett-Packard 300S Scientific Calculator,TEC-MA-10003173
,,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,TEC-MA-10000010
,,Hewlett-Packard Deskjet 5550 Printer,TEC-MA-10003674
,,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,TEC-MA-10003626
,,Hewlett-Packard Deskjet D4360 Printer,TEC-MA-10003246
,,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,TEC-MA-10002694
,,Hewlett-Packard Desktjet 6988DT Refurbished Printer,TEC-MA-10003673
,,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",TEC-MA-10001127
,,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",TEC-MA-10002109
,,I.R.I.S IRISCard Anywhere 5 Card Scanner,TEC-MA-10002981
,,Konica Minolta magicolor 1690MF Multifunction Printer,TEC-MA-10004255
,,Lexmark 20R1285 X6650 Wireless All-in-One Printer,TEC-MA-10004626
,,Lexmark MarkNet N8150 Wireless Print Server,TEC-MA-10001681
,,Lexmark MX611dhe Monochrome Laser Printer,TEC-MA-10000822
,,Lexmark S315 Color Inkjet Printer,TEC-MA-10000597
,,Lexmark X 9575 Professional All-in-One Color Printer,TEC-MA-10004458
,,NeatDesk Desktop Scanner & Digital Filing System,TEC-MA-10002790
,,Okidata B400 Printer,TEC-MA-10003176
,,Okidata B401 Printer,TEC-MA-10003337
,,Okidata C331dn Printer,TEC-MA-10001972
,,Okidata C610n Printer,TEC-MA-10001856
,,Okidata C610n Printer,TEC-MA-10003230
,,Okidata MB760 Printer,TEC-MA-10000984
,,Panasonic KX MB2061 Multifunction Printer,TEC-MA-10000112
